Timestamp, 2021-09-24 17-42-14

Frequency (Hz), CH 1: PSD for Power 0.9dBm (dBm), CH 1: PSD for Power 0.8078dBm (dBm), CH 1: PSD for Power 0.8072dBm (dBm), CH 1: PSD for Power 0.8058dBm (dBm), CH 1: PSD for Power 0.8048dBm (dBm), CH 1: PSD for Power 0.8042dBm (dBm), CH 1: PSD for Power 0.8037dBm (dBm), CH 1: PSD for Power 0.8022dBm (dBm), CH 1: PSD for Power 0.8012dBm (dBm), CH 1: PSD for Power 0.8dBm (dBm), CH 1: PSD for Power 0.7987dBm (dBm), CH 1: PSD for Power 0.7974dBm (dBm), CH 1: PSD for Power 0.7953dBm (dBm), CH 1: PSD for Power 0.7939dBm (dBm), CH 1: PSD for Power 0.7924dBm (dBm), CH 1: PSD for Power 0.7908dBm (dBm), CH 1: PSD for Power 0.7893dBm (dBm), CH 1: PSD for Power 0.8095dBm (dBm), CH 1: PSD for Power 0.8096dBm (dBm), CH 1: PSD for Power 0.8098dBm (dBm), CH 1: PSD for Power 0.81dBm (dBm)
35750000.0, -119.15309143066406, -119.05461120605469, -119.1513442993164, -119.1651840209961, -119.0203857421875, -119.01997375488281, -119.0363540649414, -119.0804443359375, -119.103271484375, -119.04666900634766, -119.02577209472656, -118.9775161743164, -119.10987854003906, -119.0806655883789, -119.14790344238281, -119.0933837890625, -119.08154296875, -118.99491882324219, -119.095947265625, -119.17341613769531, -119.13946533203125
35800000.0, -119.19140625, -118.90867614746094, -119.22480773925781, -119.1960220336914, -119.16481018066406, -119.12445068359375, -118.9296875, -119.21900939941406, -118.9534683227539, -119.06806945800781, -119.02584075927734, -119.16386413574219, -119.05796813964844, -119.06254577636719, -119.2218017578125, -119.0344009399414, -119.1056900024414, -119.05853271484375, -119.125244140625, -119.15641021728516, -119.15290832519531
35850000.0, -119.27275085449219, -118.94621276855469, -119.01365661621094, -118.95967864990234, -119.18168640136719, -119.1073226928711, -119.28059387207031, -118.87899017333984, -119.2076187133789, -119.11075592041016, -119.06500244140625, -119.1234130859375, -119.05558776855469, -119.1281967163086, -119.12138366699219, -118.89283752441406, -119.27388000488281, -119.24365234375, -119.12309265136719, -119.35676574707031, -119.10902404785156
35900000.0, -119.0078125, -118.94590759277344, -118.970703125, -119.0509033203125, -119.22454833984375, -119.02335357666016, -118.88053131103516, -118.92481994628906, -119.19090270996094, -119.0316162109375, -118.9934310913086, -119.0562973022461, -119.05009460449219, -118.9477767944336, -119.21060943603516, -118.93534088134766, -119.04335021972656, -119.27030181884766, -118.97880554199219, -119.1524429321289, -119.0568618774414
35950000.0, -119.18621826171875, -118.90043640136719, -118.8236083984375, -118.9642105102539, -118.86238098144531, -119.01334381103516, -118.91162109375, -118.86981201171875, -118.96922302246094, -118.66749572753906, -119.00712585449219, -118.8626708984375, -118.8301773071289, -118.83393859863281, -118.85302734375, -118.74798583984375, -119.0271987915039, -118.95954895019531, -118.61064147949219, -118.9134292602539, -119.07853698730469
36000000.0, -118.93553161621094, -118.9207534790039, -119.0029067993164, -118.89137268066406, -118.6789321899414, -118.79261779785156, -118.80218505859375, -118.78009033203125, -118.84300231933594, -118.91146087646484, -118.98924255371094, -118.63642883300781, -118.86924743652344, -118.85140228271484, -118.98652648925781, -118.5735855102539, -118.82759857177734, -118.8994140625, -118.8691635131836, -118.91585540771484, -118.96577453613281
36050000.0, -119.04331970214844, -118.89967346191406, -119.06022644042969, -119.10211181640625, -119.03187561035156, -118.86888122558594, -118.9510269165039, -118.9399642944336, -119.02128601074219, -119.1635513305664, -118.72513580322266, -118.87467193603516, -118.974853515625, -118.8283462524414, -118.89411926269531, -118.6828384399414, -118.93464660644531, -119.0167007446289, -118.96044921875, -119.03700256347656, -118.9183349609375
36100000.0, -118.97344970703125, -119.06060791015625, -119.1134262084961, -119.12825775146484, -119.10627746582031, -119.02034759521484, -119.02125549316406, -119.0322265625, -119.23160552978516, -118.89613342285156, -119.03936767578125, -118.99555969238281, -118.94920349121094, -118.87850189208984, -118.9734878540039, -118.84574890136719, -118.81807708740234, -118.94808197021484, -119.00480651855469, -118.99029541015625, -118.88919830322266
36150000.0, -118.93182373046875, -118.98674011230469, -118.9198989868164, -119.08573913574219, -118.95149993896484, -119.31742095947266, -118.88743591308594, -119.0505142211914, -119.10380554199219, -119.0689697265625, -119.1212387084961, -118.96678161621094, -118.93186950683594, -119.11750793457031, -119.1385269165039, -118.97187805175781, -119.01109313964844, -119.20172119140625, -119.0077896118164, -119.05284118652344, -119.1279067993164
36200000.0, -119.1099624633789, -119.0337142944336, -119.02690124511719, -118.98873138427734, -118.89167785644531, -119.0954360961914, -118.91888427734375, -118.975830078125, -119.069580078125, -118.92671203613281, -118.84794616699219, -119.01863098144531, -118.98686218261719, -119.1026840209961, -119.13145446777344, -119.00048828125, -118.98406982421875, -118.9705581665039, -119.0141830444336, -119.03904724121094, -119.08509826660156
36250000.0, -119.0655517578125, -118.8964614868164, -119.0605697631836, -118.96500396728516, -119.16603088378906, -119.17852783203125, -118.9455795288086, -119.0918197631836, -118.8657455444336, -118.98699951171875, -118.8492660522461, -119.10677337646484, -118.92243957519531, -119.10563659667969, -119.17596435546875, -118.99092864990234, -118.94107818603516, -118.99717712402344, -118.97117614746094, -118.97349548339844, -118.90156555175781
36300000.0, -119.12321472167969, -118.94169616699219, -119.11698913574219, -119.11259460449219, -119.05281066894531, -118.94586181640625, -119.12139892578125, -119.0531005859375, -119.26341247558594, -119.0234375, -119.08304595947266, -118.87679290771484, -119.08064270019531, -118.9068374633789, -118.94474029541016, -118.75962829589844, -118.95890045166016, -119.02137756347656, -118.9374008178711, -119.09202575683594, -119.05955505371094
36350000.0, -119.01972961425781, -118.89217376708984, -119.0528793334961, -119.17755126953125, -119.11772155761719, -119.00889587402344, -118.93605041503906, -119.1971664428711, -119.17806243896484, -118.83831787109375, -118.99369812011719, -118.83552551269531, -119.14915466308594, -118.95289611816406, -118.90584564208984, -118.89520263671875, -118.99072265625, -119.04339599609375, -118.9169921875, -119.2115707397461, -119.09024810791016
36400000.0, -119.09480285644531, -118.98545837402344, -119.05062103271484, -119.03861999511719, -118.95040130615234, -118.99516296386719, -118.8137435913086, -118.96543884277344, -119.03547668457031, -118.8551254272461, -118.9959945678711, -118.9804458618164, -118.92903137207031, -118.88896179199219, -119.0969009399414, -119.0014419555664, -118.83396911621094, -118.94252014160156, -118.81135559082031, -118.97705078125, -119.1896743774414
36450000.0, -119.0870361328125, -118.9727783203125, -118.910400390625, -119.01228332519531, -119.04383850097656, -118.90571594238281, -118.8062744140625, -118.93751525878906, -119.13459777832031, -118.93025207519531, -118.98982238769531, -118.92109680175781, -118.88700103759766, -118.89485168457031, -118.82125091552734, -118.84776306152344, -118.7880859375, -119.02253723144531, -118.97740173339844, -119.01361083984375, -118.80035400390625
36500000.0, -118.93730163574219, -118.95445251464844, -119.05049133300781, -118.95335388183594, -118.9227066040039, -118.82920837402344, -118.7232894897461, -119.02313232421875, -119.04656982421875, -118.8917465209961, -118.8934097290039, -118.9351577758789, -118.96449279785156, -118.99623107910156, -118.93646240234375, -118.90863037109375, -119.03703308105469, -118.90333557128906, -118.7159652709961, -119.01216125488281, -119.120849609375
36550000.0, -119.11065673828125, -118.86360168457031, -118.88081359863281, -119.1534652709961, -118.9131088256836, -119.03752136230469, -118.89737701416016, -118.8914566040039, -119.15211486816406, -118.8847885131836, -118.9023208618164, -119.06689453125, -119.09339904785156, -119.04814147949219, -119.10157775878906, -118.8949966430664, -119.05999755859375, -119.16764068603516, -118.874267578125, -119.1796875, -118.96736907958984
36600000.0, -119.03548431396484, -118.81876373291016, -118.86085510253906, -119.01344299316406, -119.04408264160156, -119.21815490722656, -118.78080749511719, -119.04475402832031, -118.90035247802734, -119.0695571899414, -118.82273864746094, -118.8464584350586, -118.8672103881836, -118.9986572265625, -119.068359375, -118.83773040771484, -118.99394226074219, -118.8439712524414, -118.68919372558594, -119.10658264160156, -118.8525390625
36650000.0, -119.04317474365234, -119.00929260253906, -118.98819732666016, -118.9455795288086, -118.96260833740234, -118.9898452758789, -118.81553649902344, -119.21180725097656, -119.03965759277344, -118.92832946777344, -119.0811538696289, -118.91402435302734, -118.89411926269531, -119.1374282836914, -119.05977630615234, -118.86415100097656, -119.0203857421875, -118.93009185791016, -118.68205261230469, -119.08439636230469, -118.81697082519531
36700000.0, -119.01546478271484, -118.65721130371094, -118.78831481933594, -118.95377349853516, -118.71678161621094, -119.04084777832031, -118.65498352050781, -119.00120544433594, -118.90116882324219, -118.84629821777344, -118.79365539550781, -118.78236389160156, -118.95967864990234, -118.84086608886719, -118.984619140625, -118.68800354003906, -118.84663391113281, -118.9286117553711, -118.87679290771484, -118.92753601074219, -118.88587951660156
36750000.0, -118.97293853759766, -118.78239440917969, -118.87129211425781, -118.8513412475586, -118.82601165771484, -118.95405578613281, -118.7239990234375, -119.0267333984375, -118.83381652832031, -118.84234619140625, -118.72017669677734, -118.9236068725586, -118.65547180175781, -119.11860656738281, -119.04209899902344, -118.75592041015625, -118.89250183105469, -118.9188461303711, -118.8739013671875, -119.07149505615234, -119.0068588256836
36800000.0, -118.86161804199219, -118.7166976928711, -118.76412200927734, -118.8245849609375, -118.9992446899414, -119.03511047363281, -118.8779067993164, -118.89216613769531, -119.18830871582031, -118.85333251953125, -118.75738525390625, -118.91035461425781, -118.83394622802734, -118.94416809082031, -119.0477523803711, -118.85173034667969, -118.79288482666016, -118.79216003417969, -118.86685943603516, -118.8945083618164, -118.94283294677734
36850000.0, -119.08973693847656, -118.98750305175781, -118.93001556396484, -119.05805969238281, -118.940185546875, -118.7735824584961, -118.92387390136719, -119.0042953491211, -119.14768981933594, -118.8050537109375, -118.9203109741211, -118.7406005859375, -119.10089111328125, -119.01542663574219, -118.9484634399414, -118.81373596191406, -118.75935363769531, -119.006591796875, -118.81795501708984, -119.06146240234375, -118.83233642578125
36900000.0, -118.95513916015625, -118.99626159667969, -118.81935119628906, -119.05379486083984, -118.94869232177734, -118.93635559082031, -118.89249420166016, -118.80130767822266, -118.92839050292969, -118.83660888671875, -118.8196029663086, -118.95512390136719, -118.95662689208984, -118.75663757324219, -119.02998352050781, -118.82212829589844, -119.00248718261719, -119.11720275878906, -118.7514877319336, -119.11624908447266, -118.95289611816406
36950000.0, -119.03157806396484, -118.88435363769531, -118.80693054199219, -119.1856689453125, -119.0622787475586, -118.96456146240234, -118.78631591796875, -119.0562515258789, -119.029052734375, -118.99839782714844, -118.76588439941406, -118.904052734375, -118.8309555053711, -118.99246978759766, -119.078369140625, -118.85081481933594, -118.9457778930664, -118.93391418457031, -118.72406005859375, -119.12308502197266, -118.8787612915039
37000000.0, -118.806640625, -118.87158203125, -118.59718322753906, -118.98399353027344, -118.99955749511719, -119.04254150390625, -118.89198303222656, -118.80012512207031, -119.14433288574219, -118.85162353515625, -118.60233306884766, -119.02400970458984, -118.69953918457031, -118.89073181152344, -118.80806732177734, -118.7442855834961, -118.68202209472656, -118.82637786865234, -118.65544128417969, -119.11334228515625, -118.74971008300781
37050000.0, -119.01554107666016, -118.93470764160156, -118.90225982666016, -118.99464416503906, -118.916015625, -118.98271179199219, -118.7835464477539, -118.97039794921875, -119.08353424072266, -118.6949234008789, -118.98919677734375, -119.00337982177734, -118.82645416259766, -118.90885162353516, -118.9203872680664, -118.78056335449219, -118.986083984375, -118.94185638427734, -118.728759765625, -119.08154296875, -118.96549224853516
37100000.0, -118.8311767578125, -118.9886245727539, -118.77034759521484, -118.77717590332031, -118.8428955078125, -118.87467956542969, -118.8340835571289, -118.88502502441406, -118.93977355957031, -118.8560562133789, -118.78950500488281, -119.01014709472656, -118.6995849609375, -118.91361999511719, -118.8563003540039, -118.7526626586914, -118.71630859375, -118.93064880371094, -118.7524185180664, -118.9184341430664, -118.76229095458984
37150000.0, -118.93614196777344, -118.7492904663086, -118.82588958740234, -119.0316390991211, -118.7930908203125, -118.81349182128906, -118.76655578613281, -118.8781967163086, -119.0322265625, -118.83614349365234, -118.7548828125, -118.79447174072266, -118.86043548583984, -118.8735122680664, -118.86529541015625, -118.80460357666016, -118.9150619506836, -118.85221862792969, -118.79911804199219, -118.98551177978516, -119.12513732910156
37200000.0, -118.78360748291016, -118.8699722290039, -118.66424560546875, -118.9024429321289, -118.92332458496094, -119.01960754394531, -118.7776870727539, -118.96240234375, -119.00118255615234, -118.81123352050781, -118.86253356933594, -118.91658782958984, -118.9382553100586, -118.85746002197266, -118.86186218261719, -118.4620132446289, -118.8883285522461, -118.9590072631836, -118.6046142578125, -118.8808364868164, -118.96893310546875
37250000.0, -118.96125793457031, -118.82817077636719, -118.7632827758789, -118.7809829711914, -118.97422790527344, -118.87931823730469, -118.75914001464844, -118.93788146972656, -118.8615951538086, -118.9119644165039, -118.81849670410156, -118.8673095703125, -119.06917572021484, -118.9007568359375, -119.01251220703125, -118.64888763427734, -118.7191390991211, -118.90068054199219, -118.74166107177734, -118.89876556396484, -118.86308288574219
37300000.0, -118.90461730957031, -118.82425689697266, -118.69438171386719, -119.03575134277344, -118.98091125488281, -118.8899154663086, -118.89691162109375, -118.7813720703125, -119.075927734375, -118.93878173828125, -118.96528625488281, -118.88816833496094, -118.71004486083984, -119.1341552734375, -118.88871765136719, -118.68211364746094, -118.8216781616211, -118.85401916503906, -118.77872467041016, -118.8819580078125, -118.82011413574219
37350000.0, -118.8994369506836, -118.88517761230469, -118.87098693847656, -118.95521545410156, -118.92496490478516, -118.8143081665039, -118.55718994140625, -118.86421966552734, -119.143798828125, -119.01698303222656, -119.04803466796875, -118.8926010131836, -119.02188873291016, -118.843994140625, -118.9877700805664, -118.79292297363281, -118.90478515625, -119.08924865722656, -118.86665344238281, -119.0174331665039, -118.77386474609375
37400000.0, -118.8285140991211, -118.8580322265625, -118.84525299072266, -118.8734359741211, -118.79508209228516, -118.85826110839844, -118.63337707519531, -118.80828857421875, -119.0979995727539, -118.88765716552734, -118.8241958618164, -119.0423355102539, -118.84880065917969, -119.0040512084961, -119.04573059082031, -118.87870788574219, -118.92970275878906, -118.84886169433594, -118.85591125488281, -119.00822448730469, -118.92166900634766
37450000.0, -119.02809143066406, -118.78596496582031, -118.81074523925781, -118.86490631103516, -118.9482421875, -118.81534576416016, -118.77790832519531, -119.06925201416016, -119.09175109863281, -118.8761215209961, -119.07920837402344, -118.93045806884766, -118.9081039428711, -118.6659164428711, -118.8736343383789, -118.8378677368164, -118.62808990478516, -118.8432388305664, -118.74522399902344, -119.14030456542969, -119.04737854003906
37500000.0, -118.90472412109375, -118.74896240234375, -118.94439697265625, -119.03617858886719, -118.81599426269531, -118.90924072265625, -118.6195297241211, -118.80391693115234, -118.9212417602539, -118.96101379394531, -118.82710266113281, -118.89317321777344, -118.8533706665039, -118.76200866699219, -118.73445129394531, -118.56770324707031, -118.9378890991211, -118.83015441894531, -118.86552429199219, -119.11273193359375, -118.66728210449219
37550000.0, -118.87076568603516, -118.78558349609375, -118.75504302978516, -119.08028411865234, -118.8950424194336, -118.88368225097656, -118.56856536865234, -118.85343170166016, -119.00431060791016, -118.78521728515625, -118.8857192993164, -118.99666595458984, -118.8616943359375, -118.98420715332031, -118.8917465209961, -118.711669921875, -118.8139877319336, -118.85103607177734, -118.8071517944336, -119.05364990234375, -118.76356506347656
37600000.0, -119.05472564697266, -118.8569564819336, -118.71794128417969, -118.82215881347656, -118.94332122802734, -119.03819274902344, -118.67372131347656, -118.8774642944336, -118.9581527709961, -118.88230895996094, -118.87345123291016, -118.7353286743164, -119.08441162109375, -118.81300354003906, -119.23738861083984, -118.74082946777344, -118.6943359375, -118.92539978027344, -118.39900970458984, -118.88277435302734, -119.01777648925781
37650000.0, -118.96795654296875, -118.82401275634766, -118.75642395019531, -119.06312561035156, -118.90926361083984, -118.7171401977539, -118.82269287109375, -118.96209716796875, -118.833740234375, -118.72029113769531, -118.7948226928711, -118.81202697753906, -118.708251953125, -118.91200256347656, -118.84431457519531, -118.7756118774414, -118.80851745605469, -118.91172790527344, -118.59400939941406, -118.84810638427734, -118.95561218261719
37700000.0, -118.93601989746094, -118.89494323730469, -118.7158203125, -118.8478775024414, -118.85322570800781, -118.97383880615234, -118.87763977050781, -119.03997802734375, -119.03062438964844, -118.92950439453125, -118.82659912109375, -118.92596435546875, -118.85250091552734, -118.75228118896484, -119.02913665771484, -118.7092056274414, -118.8310775756836, -118.79939270019531, -118.75440979003906, -118.91446685791016, -118.71688079833984
37750000.0, -119.0830307006836, -118.83858489990234, -118.91658782958984, -118.96883392333984, -118.86152648925781, -119.12764739990234, -118.8716049194336, -118.94549560546875, -118.8552017211914, -118.9773178100586, -119.01649475097656, -118.876953125, -118.90926361083984, -118.74337005615234, -118.80850982666016, -118.72090148925781, -118.71041107177734, -118.9259262084961, -118.7581558227539, -118.82023620605469, -118.89554595947266
37800000.0, -118.91065979003906, -118.82164001464844, -118.68141174316406, -118.99131774902344, -118.95509338378906, -118.8991470336914, -118.78019714355469, -118.750244140625, -119.09794616699219, -118.85166931152344, -118.90733337402344, -118.90535736083984, -118.88111877441406, -118.9552230834961, -118.90535736083984, -118.79652404785156, -118.64937591552734, -118.88917541503906, -118.75392150878906, -118.91233825683594, -118.8174819946289
37850000.0, -118.83921813964844, -118.82889556884766, -118.79842376708984, -118.78157043457031, -118.90470123291016, -118.96773529052734, -118.70511627197266, -119.0328598022461, -119.08036041259766, -118.7361068725586, -118.8442153930664, -118.94761657714844, -118.9027328491211, -118.8062515258789, -118.93000793457031, -118.82997131347656, -118.6449203491211, -119.03874206542969, -118.8165283203125, -118.99886322021484, -118.95328521728516
37900000.0, -118.8127212524414, -118.81358337402344, -118.71781921386719, -118.90675354003906, -119.04216003417969, -118.76171875, -118.8938980102539, -118.88492584228516, -118.920166015625, -118.71976470947266, -118.9421615600586, -118.99351501464844, -118.7690200805664, -118.8171615600586, -118.90141296386719, -118.7665023803711, -118.5869140625, -118.91664123535156, -118.67918395996094, -119.03147888183594, -118.9496078491211
37950000.0, -118.71321105957031, -118.76759338378906, -118.66943359375, -118.72651672363281, -118.7617416381836, -118.75433349609375, -118.75650787353516, -118.8317642211914, -119.00052642822266, -118.75907897949219, -118.9124984741211, -118.82112121582031, -118.84981536865234, -118.58738708496094, -118.8177719116211, -118.7269058227539, -118.59065246582031, -118.88722229003906, -118.52037048339844, -118.85124206542969, -118.73441314697266
38000000.0, -118.81449127197266, -118.79583740234375, -118.80177307128906, -118.92085266113281, -118.87165832519531, -118.64400482177734, -118.6206283569336, -118.6089859008789, -118.96307373046875, -118.7716064453125, -118.86478424072266, -118.80709075927734, -118.73844146728516, -118.641845703125, -118.7818603515625, -118.69986724853516, -118.96855163574219, -118.85600280761719, -118.71943664550781, -118.69388580322266, -118.84938049316406
38050000.0, -118.94319915771484, -118.76277923583984, -118.6339340209961, -118.86517333984375, -118.96258544921875, -118.95985412597656, -118.6563720703125, -118.6323471069336, -118.95933532714844, -118.74562072753906, -118.7585220336914, -118.929931640625, -118.72005462646484, -118.79612731933594, -118.95414733886719, -118.45286560058594, -118.77725982666016, -118.72706604003906, -118.46180725097656, -118.95255279541016, -118.7392349243164
38100000.0, -118.84068298339844, -118.5185775756836, -118.56373596191406, -118.80545806884766, -118.75395202636719, -118.7648696899414, -118.48228454589844, -118.68756103515625, -119.07965087890625, -118.80378723144531, -118.73039245605469, -118.7436752319336, -118.94122314453125, -118.8380355834961, -118.8318099975586, -118.78068542480469, -118.74295806884766, -118.81053161621094, -118.6113510131836, -118.95709228515625, -118.78834533691406
38150000.0, -118.91184997558594, -118.45806884765625, -118.61369323730469, -118.95170593261719, -118.69140625, -118.83619689941406, -118.64164733886719, -118.658447265625, -118.8430404663086, -118.76595306396484, -118.47016906738281, -118.6644287109375, -118.60546875, -118.83396911621094, -118.85709381103516, -118.7200927734375, -118.42447662353516, -118.6377182006836, -118.5557632446289, -118.70816802978516, -118.78414154052734
38200000.0, -118.76597595214844, -118.66656494140625, -118.57088470458984, -118.65824890136719, -118.72285461425781, -118.70335388183594, -118.82536315917969, -118.71405029296875, -118.94157409667969, -118.6749267578125, -118.70951080322266, -118.81905364990234, -118.69606018066406, -118.78532409667969, -118.56463623046875, -118.59883117675781, -118.67452239990234, -118.64701080322266, -118.49678039550781, -118.754638671875, -118.6623764038086
38250000.0, -118.77452087402344, -118.5132827758789, -118.45112609863281, -118.58094787597656, -118.78727722167969, -118.53840637207031, -118.33370208740234, -118.68043518066406, -118.88018798828125, -118.5680160522461, -118.64056396484375, -118.5038070678711, -118.50984954833984, -118.753662109375, -118.72599029541016, -118.41397857666016, -118.52012634277344, -118.9629898071289, -118.35186767578125, -118.81700134277344, -118.5107650756836
38300000.0, -118.79948425292969, -118.65869140625, -118.50889587402344, -118.71053314208984, -118.66573333740234, -118.7117919921875, -118.5885238647461, -118.57667541503906, -118.557373046875, -118.5953598022461, -118.58537292480469, -118.69367980957031, -118.62418365478516, -118.52606201171875, -118.59053802490234, -118.36854553222656, -118.3648681640625, -118.65458679199219, -118.40557861328125, -118.7012710571289, -118.6330337524414
38350000.0, -118.81427001953125, -118.54105377197266, -118.44461822509766, -118.50318908691406, -118.74140930175781, -118.73255920410156, -118.4103012084961, -118.7767333984375, -118.65217590332031, -118.65167236328125, -118.40670013427734, -118.69700622558594, -118.6798095703125, -118.6070327758789, -118.62825775146484, -118.3985824584961, -118.3975830078125, -118.7142333984375, -118.2697982788086, -118.73765563964844, -118.51112365722656
38400000.0, -118.6093978881836, -118.6474380493164, -118.46562194824219, -118.68714904785156, -118.6712875366211, -118.74470520019531, -118.41160583496094, -118.75662994384766, -118.8396224975586, -118.572509765625, -118.38958740234375, -118.54647064208984, -118.59765625, -118.53379821777344, -118.666259765625, -118.3036117553711, -118.350830078125, -118.68084716796875, -118.5501708984375, -118.5955581665039, -118.525390625
38450000.0, -118.69505310058594, -118.2790756225586, -118.38018798828125, -118.46833801269531, -118.39298248291016, -118.534423828125, -118.31424713134766, -118.51588439941406, -118.72428131103516, -118.59367370605469, -118.37077331542969, -118.58003997802734, -118.36634826660156, -118.4696044921875, -118.61837005615234, -118.3188705444336, -118.42704772949219, -118.62001037597656, -118.10722351074219, -118.50907135009766, -118.68708801269531
38500000.0, -118.70878601074219, -118.30686950683594, -118.40763854980469, -118.5316162109375, -118.57667541503906, -118.5161361694336, -118.37446594238281, -118.6241226196289, -118.6825180053711, -118.51771545410156, -118.60394287109375, -118.41661071777344, -118.39068603515625, -118.36649322509766, -118.527587890625, -118.1252670288086, -118.268798828125, -118.4727554321289, -118.15498352050781, -118.6202392578125, -118.3797607421875
38550000.0, -118.79020690917969, -118.3743667602539, -118.40394592285156, -118.436279296875, -118.35587310791016, -118.51204681396484, -118.12617492675781, -118.5262222290039, -118.58995056152344, -118.48164367675781, -118.50732421875, -118.5259780883789, -118.31683349609375, -118.46634674072266, -118.61058044433594, -118.43305969238281, -118.0851821899414, -118.49897766113281, -118.22175598144531, -118.77775573730469, -118.45118713378906
38600000.0, -118.60078430175781, -118.3044204711914, -118.29444885253906, -118.32322692871094, -118.58122253417969, -118.5052261352539, -118.21482849121094, -118.43087005615234, -118.60565185546875, -118.54398345947266, -118.40055084228516, -118.41993713378906, -118.40876770019531, -118.5245361328125, -118.50865173339844, -118.1762466430664, -118.130615234375, -118.44193267822266, -118.18797302246094, -118.5959243774414, -118.37060546875
38650000.0, -118.25337219238281, -118.15836334228516, -118.03495025634766, -118.33367919921875, -118.56977844238281, -118.39149475097656, -118.1822509765625, -118.4180908203125, -118.7349624633789, -118.62687683105469, -118.05181884765625, -118.26654052734375, -118.23863220214844, -118.47883605957031, -118.5872573852539, -118.23291015625, -118.14436340332031, -118.44842529296875, -118.18907165527344, -118.42497253417969, -118.4705810546875
38700000.0, -118.42501068115234, -118.30875396728516, -118.08903503417969, -118.48616790771484, -118.44816589355469, -118.48209381103516, -118.0009994506836, -118.20075988769531, -118.24918365478516, -118.50645446777344, -118.3272933959961, -118.41996765136719, -118.34375, -118.32164001464844, -118.49371337890625, -118.2073974609375, -118.1073989868164, -118.36488342285156, -118.1220703125, -118.43682861328125, -118.3388671875
38750000.0, -118.39305114746094, -118.03108978271484, -117.95018005371094, -118.582763671875, -118.28079986572266, -118.40837097167969, -117.89909362792969, -118.4148941040039, -118.60258483886719, -118.36128234863281, -118.30189514160156, -118.28459167480469, -118.32672119140625, -118.2321548461914, -118.15499114990234, -117.87686920166016, -117.98091125488281, -118.34674072265625, -118.07298278808594, -118.43538665771484, -118.43226623535156
38800000.0, -118.56524658203125, -118.0674819946289, -117.99681091308594, -118.46793365478516, -118.16001892089844, -118.37315368652344, -118.12458801269531, -118.42781066894531, -118.48370361328125, -118.25471496582031, -117.99028015136719, -118.36177825927734, -118.2455825805664, -118.35127258300781, -118.35701751708984, -117.82624816894531, -118.00373840332031, -118.19544982910156, -117.79661560058594, -118.45703125, -118.220703125
38850000.0, -118.13375091552734, -118.1029281616211, -118.00849914550781, -118.24809265136719, -118.22950744628906, -118.30889892578125, -117.88167572021484, -118.34303283691406, -118.36063385009766, -118.2394790649414, -118.0934066772461, -118.2433853149414, -118.247802734375, -118.20353698730469, -118.38157653808594, -118.13262939453125, -117.99876403808594, -118.59571838378906, -117.94998931884766, -118.46775817871094, -118.26155090332031
38900000.0, -118.25004577636719, -117.93231201171875, -117.83223724365234, -118.064453125, -118.1150894165039, -118.15675354003906, -117.93827819824219, -118.27606201171875, -118.53824615478516, -118.31866455078125, -117.89701843261719, -118.15226745605469, -118.26167297363281, -118.23567199707031, -118.1736831665039, -118.06318664550781, -118.12202453613281, -118.36175537109375, -117.88136291503906, -118.34417724609375, -118.0952377319336
38950000.0, -118.335205078125, -118.00948333740234, -117.9410629272461, -118.1495132446289, -118.25457763671875, -118.14021301269531, -117.80744934082031, -118.02796936035156, -118.29212951660156, -118.1396255493164, -118.00318908691406, -118.2872085571289, -118.09635925292969, -117.9349136352539, -118.12276458740234, -117.73542785644531, -118.00848388671875, -118.4606704711914, -117.84564208984375, -118.32035827636719, -118.26213073730469
39000000.0, -118.199462890625, -118.1069564819336, -117.98250579833984, -118.11641693115234, -118.24874114990234, -118.20809173583984, -118.07923889160156, -118.36322021484375, -118.5719223022461, -118.09623718261719, -117.85887145996094, -118.27945709228516, -118.08198547363281, -118.1072998046875, -118.44449615478516, -117.90191650390625, -117.92900085449219, -118.39788818359375, -117.5634536743164, -118.25048828125, -117.99247741699219
39050000.0, -118.2300033569336, -117.92327880859375, -117.8359146118164, -118.06021881103516, -118.07728576660156, -118.37355041503906, -117.93770599365234, -118.14350891113281, -118.33726501464844, -118.16972351074219, -118.0712890625, -117.81764221191406, -118.20780181884766, -118.04554748535156, -118.13031005859375, -117.7872543334961, -117.79631042480469, -118.085693359375, -117.8436050415039, -118.2963638305664, -118.23956298828125
39100000.0, -118.43803405761719, -117.7892837524414, -117.79447174072266, -118.08119201660156, -118.06063079833984, -118.08494567871094, -117.83914947509766, -118.24505615234375, -118.12660217285156, -118.26729583740234, -117.86283874511719, -117.96583557128906, -117.9952392578125, -117.8333969116211, -118.16146087646484, -117.7127456665039, -117.74959564208984, -118.11256408691406, -117.63162994384766, -118.26517486572266, -117.98246765136719
39150000.0, -118.21333312988281, -117.79487609863281, -117.89324951171875, -118.21049499511719, -117.99021911621094, -117.94942474365234, -117.80665588378906, -118.2072982788086, -118.30186462402344, -118.14935302734375, -117.9853515625, -117.95648193359375, -117.9892807006836, -117.9081802368164, -117.93033599853516, -117.58692932128906, -117.76203918457031, -118.21893310546875, -117.7979507446289, -118.16166687011719, -118.0583267211914
