Timestamp, 2021-09-24 12-09-31

Frequency (Hz), CH 1: PSD for Power 0.9dBm (dBm), CH 1: PSD for Power 0.8074dBm (dBm), CH 1: PSD for Power 0.8042dBm (dBm), CH 1: PSD for Power 0.8035dBm (dBm), CH 1: PSD for Power 0.8026dBm (dBm), CH 1: PSD for Power 0.8017dBm (dBm), CH 1: PSD for Power 0.8008dBm (dBm), CH 1: PSD for Power 0.7997dBm (dBm), CH 1: PSD for Power 0.7986dBm (dBm), CH 1: PSD for Power 0.7974dBm (dBm), CH 1: PSD for Power 0.7961dBm (dBm), CH 1: PSD for Power 0.7944dBm (dBm), CH 1: PSD for Power 0.8078dBm (dBm), CH 1: PSD for Power 0.7931dBm (dBm), CH 1: PSD for Power 0.7923dBm (dBm), CH 1: PSD for Power 0.7885dBm (dBm), CH 1: PSD for Power 0.786dBm (dBm), CH 1: PSD for Power 0.7839dBm (dBm), CH 1: PSD for Power 0.7796dBm (dBm), CH 1: PSD for Power 0.7746dBm (dBm), CH 1: PSD for Power 0.76dBm (dBm)
3150000.0, -97.28191375732422, -96.4945297241211, -95.74726867675781, -95.464111328125, -95.08927917480469, -95.05430603027344, -94.62420654296875, -94.52952575683594, -94.02859497070312, -93.63179016113281, -93.29328918457031, -92.62492370605469, -96.49603271484375, -91.8882064819336, -91.8169174194336, -90.60984802246094, -90.18141174316406, -89.75193786621094, -88.81835174560547, -88.40571594238281, -87.7520980834961
3200000.0, -97.37847900390625, -96.45228576660156, -95.9553451538086, -95.65501403808594, -95.06226348876953, -95.0830078125, -94.56147766113281, -94.56613159179688, -94.11233520507812, -93.7783432006836, -93.1867446899414, -92.58297729492188, -96.48698425292969, -91.9635009765625, -91.99272155761719, -90.6600341796875, -90.1383056640625, -89.57994079589844, -88.70088195800781, -88.3008041381836, -87.66766357421875
3250000.0, -97.36869812011719, -96.58689880371094, -95.82099914550781, -95.64092254638672, -95.32240295410156, -95.08343505859375, -94.83125305175781, -94.45954895019531, -93.98088836669922, -93.74427795410156, -93.2636489868164, -92.7199935913086, -96.67647552490234, -92.00857543945312, -91.97840881347656, -90.6174087524414, -90.13864135742188, -89.59927368164062, -88.78965759277344, -88.21495819091797, -87.7923355102539
3300000.0, -97.21993255615234, -96.56835174560547, -95.72038269042969, -95.84940338134766, -95.17927551269531, -95.00370788574219, -94.72083282470703, -94.48140716552734, -94.17707824707031, -93.88115692138672, -93.26033782958984, -92.83977508544922, -96.61104583740234, -92.08887481689453, -91.84660339355469, -90.76012420654297, -90.03643035888672, -89.53578186035156, -88.58863067626953, -88.41148376464844, -87.6949691772461
3350000.0, -97.35298156738281, -96.4561996459961, -95.8884048461914, -95.65413665771484, -95.26115417480469, -94.99959564208984, -94.67451477050781, -94.60071563720703, -93.94808959960938, -93.67462921142578, -93.29911041259766, -92.78968811035156, -96.6720962524414, -92.1102066040039, -91.87103271484375, -90.83821105957031, -90.4099349975586, -89.63429260253906, -88.88816833496094, -88.19647979736328, -87.75675964355469
3400000.0, -97.2469253540039, -96.33235931396484, -95.83283996582031, -95.6876449584961, -95.5720443725586, -95.03246307373047, -94.77299499511719, -94.55479431152344, -94.09323120117188, -93.71603393554688, -93.30238342285156, -92.88016510009766, -96.6167984008789, -91.91462707519531, -91.82987976074219, -90.62753295898438, -90.07658386230469, -89.57772064208984, -88.77982330322266, -88.12447357177734, -87.7614974975586
3450000.0, -97.00936126708984, -96.52129364013672, -95.89598083496094, -95.5032958984375, -95.48756408691406, -95.15716552734375, -94.95328521728516, -94.37368774414062, -94.056640625, -93.80812072753906, -93.23373413085938, -92.52737426757812, -96.47850799560547, -92.0224838256836, -91.75146484375, -90.52078247070312, -90.08782958984375, -89.58174896240234, -88.77860260009766, -88.5164566040039, -87.6996841430664
3500000.0, -97.27035522460938, -96.57357788085938, -95.90458679199219, -95.57283782958984, -95.3137435913086, -94.94993591308594, -94.71656799316406, -94.6312255859375, -93.97587585449219, -93.75826263427734, -93.34844970703125, -92.71208190917969, -96.61595916748047, -91.9006118774414, -91.78063201904297, -90.60823822021484, -90.16204071044922, -89.76253509521484, -88.7452621459961, -88.35601806640625, -87.53646087646484
3550000.0, -97.15162658691406, -96.4350357055664, -95.51678466796875, -95.46334075927734, -95.21359252929688, -95.00239562988281, -94.81718444824219, -94.40817260742188, -94.12648010253906, -93.87268829345703, -93.27030181884766, -92.88819885253906, -96.3260269165039, -92.1159896850586, -91.8277587890625, -90.77227783203125, -90.22325897216797, -89.51457214355469, -88.911865234375, -88.31358337402344, -87.47785949707031
3600000.0, -97.27202606201172, -96.47029113769531, -95.75779724121094, -95.69670104980469, -95.3145980834961, -95.14366149902344, -94.88279724121094, -94.4266357421875, -94.12257385253906, -93.8370361328125, -93.33912658691406, -92.6178207397461, -96.62712097167969, -92.14532470703125, -91.72066497802734, -90.72553253173828, -90.29376983642578, -89.59245300292969, -88.85531616210938, -88.25894927978516, -87.71540832519531
3650000.0, -97.19398498535156, -96.68828582763672, -96.06316375732422, -95.37787628173828, -95.40455627441406, -95.04801940917969, -94.94418334960938, -94.59323120117188, -94.07688903808594, -93.85093688964844, -93.15607452392578, -92.90560150146484, -96.61500549316406, -91.86148834228516, -91.76376342773438, -90.99922943115234, -90.27677154541016, -89.83513641357422, -88.87971496582031, -88.31150817871094, -87.86681365966797
3700000.0, -97.29068756103516, -96.61094665527344, -96.01351165771484, -95.66004943847656, -95.24755859375, -95.13520050048828, -94.8465576171875, -94.43305969238281, -94.36859893798828, -93.74781799316406, -93.4655990600586, -93.00745391845703, -96.59565734863281, -92.02437591552734, -91.78047180175781, -90.90815734863281, -90.10252380371094, -89.56439208984375, -88.84538269042969, -88.40227508544922, -87.85712432861328
3750000.0, -97.30656433105469, -96.40583801269531, -96.09483337402344, -95.72276306152344, -95.34123992919922, -95.17899322509766, -94.92339324951172, -94.50283813476562, -94.05616760253906, -93.83138275146484, -93.45513916015625, -92.6839370727539, -96.5687255859375, -92.08433532714844, -91.90798950195312, -90.83649444580078, -90.31025695800781, -89.77937316894531, -88.9607162475586, -88.44801330566406, -87.7459716796875
3800000.0, -97.17579650878906, -96.66820526123047, -95.86299896240234, -95.71334838867188, -95.45991516113281, -94.91216278076172, -94.92313385009766, -94.69978332519531, -94.2719497680664, -93.70257568359375, -93.3406753540039, -92.67768859863281, -96.52396392822266, -92.05423736572266, -91.8162841796875, -90.86688232421875, -90.3286361694336, -89.72886657714844, -88.87654113769531, -88.38563537597656, -87.71986389160156
3850000.0, -97.36671447753906, -96.48866271972656, -96.03385925292969, -95.63847351074219, -95.54290008544922, -94.96275329589844, -94.95111083984375, -94.83674621582031, -94.15872955322266, -93.86048126220703, -93.22004699707031, -92.70243835449219, -96.49761199951172, -91.83106994628906, -91.79705047607422, -90.72050476074219, -90.20945739746094, -89.66510009765625, -88.61988067626953, -88.37566375732422, -87.79130554199219
3900000.0, -97.3658447265625, -96.55438232421875, -96.00394439697266, -95.48402404785156, -95.39588928222656, -95.01075744628906, -94.76695251464844, -94.35145568847656, -94.18504333496094, -93.63368225097656, -93.42808532714844, -92.82786560058594, -96.71958923339844, -91.9263916015625, -91.8878402709961, -90.69929504394531, -90.10751342773438, -89.74866485595703, -88.96680450439453, -88.40956115722656, -87.6735610961914
3950000.0, -97.38188934326172, -96.48172760009766, -96.04039764404297, -95.67926025390625, -95.55778503417969, -95.0927505493164, -94.56026458740234, -94.59223175048828, -94.07251739501953, -93.6492691040039, -93.24098205566406, -92.95845031738281, -96.81135559082031, -92.09896087646484, -91.92585754394531, -90.76834869384766, -90.16559600830078, -89.74980163574219, -88.88888549804688, -88.1890640258789, -87.96863555908203
4000000.0, -97.48477172851562, -96.50767517089844, -95.85673522949219, -95.63365173339844, -95.40935516357422, -95.06974792480469, -95.00138092041016, -94.39201354980469, -94.1583251953125, -93.87977600097656, -93.40544128417969, -92.91255187988281, -96.51298522949219, -92.12291717529297, -91.88358306884766, -90.7931137084961, -90.3331298828125, -89.41548919677734, -88.68461608886719, -88.12346649169922, -87.81536865234375
4050000.0, -97.55280303955078, -96.60501861572266, -95.93055725097656, -95.761474609375, -95.39151000976562, -95.1242446899414, -94.76521301269531, -94.4872055053711, -94.15415954589844, -93.69927215576172, -93.43724822998047, -92.73235321044922, -96.56780242919922, -91.94676208496094, -91.8315658569336, -90.73280334472656, -90.45794677734375, -90.0673828125, -88.98641204833984, -88.491455078125, -87.94161224365234
4100000.0, -97.44062805175781, -96.43046569824219, -95.96162414550781, -95.5916976928711, -95.4036636352539, -95.0296859741211, -94.78952026367188, -94.4798812866211, -94.27592468261719, -93.97078704833984, -93.39442443847656, -92.90628051757812, -96.60639953613281, -92.033935546875, -92.0155258178711, -90.92642974853516, -90.14019775390625, -89.78138732910156, -89.02898406982422, -88.40047454833984, -87.5687484741211
4150000.0, -97.26033782958984, -96.4674301147461, -95.83345031738281, -95.74149322509766, -95.25235748291016, -94.97685241699219, -94.6413345336914, -94.60426330566406, -93.97694396972656, -94.04637908935547, -93.34078979492188, -92.75981140136719, -96.53820037841797, -91.78702545166016, -91.90968322753906, -90.58319854736328, -90.16975402832031, -89.59026336669922, -88.83079528808594, -88.31105041503906, -87.60078430175781
4200000.0, -97.40251922607422, -96.22769927978516, -96.05036163330078, -95.73319244384766, -95.49830627441406, -95.04105377197266, -94.79036712646484, -94.53347778320312, -94.24076843261719, -93.95027160644531, -93.38726806640625, -93.0067367553711, -96.66462707519531, -92.25968933105469, -91.75653839111328, -90.74114990234375, -90.18122100830078, -89.77754211425781, -88.76048278808594, -88.34253692626953, -87.70698547363281
4250000.0, -97.43498992919922, -96.625732421875, -96.0231704711914, -95.56641387939453, -95.38970184326172, -95.12455749511719, -94.67094421386719, -94.6313705444336, -94.20380401611328, -93.73521423339844, -93.37005615234375, -92.57842254638672, -96.63517761230469, -92.15099334716797, -91.89225769042969, -90.76790618896484, -90.15605163574219, -89.68174743652344, -88.90461730957031, -88.23114776611328, -87.7578353881836
4300000.0, -97.28690338134766, -96.50382232666016, -95.9512939453125, -95.52113342285156, -95.41071319580078, -95.03822326660156, -94.82918548583984, -94.53170013427734, -94.1393051147461, -93.98622131347656, -93.30667877197266, -92.78345489501953, -96.32594299316406, -92.1501693725586, -91.86862182617188, -90.77012634277344, -90.27668762207031, -89.73696899414062, -88.86335754394531, -88.38373565673828, -87.63398742675781
4350000.0, -97.40064239501953, -96.5269775390625, -95.90499114990234, -95.7367935180664, -95.66402435302734, -95.2237548828125, -94.71102142333984, -94.54742431640625, -94.26244354248047, -93.77204895019531, -93.43439483642578, -92.79498291015625, -96.4630126953125, -92.0019302368164, -91.88069915771484, -90.74964904785156, -90.2080078125, -89.80157470703125, -88.98796844482422, -88.21815490722656, -87.80352783203125
4400000.0, -97.64801788330078, -96.59213256835938, -96.04090881347656, -95.70791625976562, -95.60108947753906, -95.02142333984375, -94.82482147216797, -94.3735122680664, -94.25096130371094, -93.92658996582031, -93.47493743896484, -92.73591613769531, -96.55452728271484, -92.04780578613281, -91.8283920288086, -90.79412841796875, -90.20565795898438, -89.5685806274414, -88.92134094238281, -88.4528579711914, -87.75753021240234
4450000.0, -97.32765197753906, -96.60173034667969, -95.88694763183594, -95.6771469116211, -95.381103515625, -94.91374206542969, -94.94202423095703, -94.7554702758789, -94.14289855957031, -93.77424621582031, -93.43790435791016, -92.9515609741211, -96.5235595703125, -92.16961669921875, -91.89457702636719, -90.74365234375, -90.13384246826172, -89.73773956298828, -88.98660278320312, -88.34969329833984, -87.75028991699219
4500000.0, -97.49687194824219, -96.50234985351562, -95.92242431640625, -95.71491241455078, -95.48258972167969, -95.12513732910156, -94.77470397949219, -94.75999450683594, -94.30686950683594, -93.77672576904297, -93.36093139648438, -92.52787780761719, -96.75770568847656, -92.25505828857422, -91.90516662597656, -90.90118408203125, -90.36466979980469, -89.56227111816406, -88.82542419433594, -88.40245056152344, -87.75386047363281
4550000.0, -97.39737701416016, -96.7426986694336, -95.8741455078125, -95.64229583740234, -95.27581787109375, -95.04429626464844, -94.87406921386719, -94.57733154296875, -94.1699447631836, -93.87205505371094, -93.35382080078125, -92.85091400146484, -96.56539154052734, -92.12457275390625, -91.9777603149414, -90.81529998779297, -90.3463134765625, -89.78340911865234, -88.9508285522461, -88.30841064453125, -87.74479675292969
4600000.0, -97.4782943725586, -96.75524139404297, -95.9521484375, -95.46369934082031, -95.56590270996094, -95.150390625, -94.88203430175781, -94.5986099243164, -94.36658477783203, -93.81009674072266, -93.4393539428711, -92.68013000488281, -96.53150939941406, -92.05607604980469, -91.80745697021484, -90.74400329589844, -90.23384857177734, -89.78767395019531, -88.93162536621094, -88.3230972290039, -87.73104095458984
4650000.0, -97.45732116699219, -96.42513275146484, -96.05940246582031, -95.56010437011719, -95.49119567871094, -95.18238067626953, -94.83841705322266, -94.70832824707031, -94.13771057128906, -93.93914031982422, -93.49433898925781, -92.83305358886719, -96.78561401367188, -92.37369537353516, -91.69992065429688, -90.86006164550781, -90.13502502441406, -89.93651580810547, -89.09090423583984, -88.54466247558594, -87.69206237792969
4700000.0, -97.39684295654297, -96.56858825683594, -95.886962890625, -95.48175811767578, -95.62566375732422, -95.0195083618164, -95.03977966308594, -94.6800765991211, -94.27183532714844, -93.97008514404297, -93.34410858154297, -92.87403106689453, -96.68122100830078, -92.2084732055664, -91.91185760498047, -90.74134063720703, -90.46949768066406, -89.85090637207031, -88.93553161621094, -88.53173828125, -87.74806213378906
4750000.0, -97.4715576171875, -96.64337158203125, -96.06124114990234, -95.63827514648438, -95.46183013916016, -95.19352722167969, -94.82268524169922, -94.55894470214844, -94.12532043457031, -93.95423126220703, -93.48421478271484, -93.01725769042969, -96.66340637207031, -92.05548858642578, -91.91819763183594, -90.57003021240234, -90.4410400390625, -89.7691879272461, -89.05277252197266, -88.43339538574219, -87.70623779296875
4800000.0, -97.34767150878906, -96.77734375, -95.68428039550781, -95.90745544433594, -95.4020004272461, -95.18000030517578, -95.10946655273438, -94.63139343261719, -94.26786041259766, -93.83576965332031, -93.46546936035156, -92.86231231689453, -96.77412414550781, -92.19303131103516, -91.92879486083984, -90.75157165527344, -90.21575164794922, -89.67278289794922, -89.04532623291016, -88.2587661743164, -87.8321304321289
4850000.0, -97.30287170410156, -96.66053771972656, -95.8045425415039, -95.74351501464844, -95.29137420654297, -95.22398376464844, -94.93449401855469, -94.57830810546875, -94.29138946533203, -93.73313903808594, -93.65815734863281, -92.97938537597656, -96.76631164550781, -92.21913146972656, -91.98744201660156, -90.7944107055664, -90.27032470703125, -89.8729476928711, -89.00727844238281, -88.37861633300781, -87.77413177490234
4900000.0, -97.35050201416016, -96.6051254272461, -95.98802947998047, -95.71387481689453, -95.2425765991211, -95.26041412353516, -94.75019836425781, -94.67649841308594, -94.39598083496094, -93.8218994140625, -93.50357818603516, -92.96492767333984, -96.76578521728516, -92.12062072753906, -92.0006332397461, -90.57563781738281, -90.32304382324219, -89.88016510009766, -89.00308990478516, -88.35929107666016, -87.78025817871094
4950000.0, -97.26476287841797, -96.64009857177734, -96.12690734863281, -95.80998229980469, -95.52122497558594, -95.07032775878906, -94.95982360839844, -94.63700103759766, -94.52996063232422, -93.86662292480469, -93.35002136230469, -92.90023040771484, -96.66511535644531, -92.2864990234375, -92.0928955078125, -90.87492370605469, -90.38157653808594, -89.84135437011719, -88.98234558105469, -88.67289733886719, -87.97969818115234
5000000.0, -97.37926483154297, -96.7434310913086, -95.80289459228516, -95.8647689819336, -95.3944320678711, -95.04976654052734, -94.85004425048828, -94.639892578125, -94.33045959472656, -93.8980712890625, -93.54187774658203, -92.88443756103516, -96.56510162353516, -92.29536437988281, -91.90386962890625, -90.93641662597656, -90.19003295898438, -89.8774185180664, -89.04254913330078, -88.39600372314453, -87.76625061035156
5050000.0, -97.4187240600586, -96.49420166015625, -95.87045288085938, -95.89341735839844, -95.61467742919922, -95.29508972167969, -94.88502502441406, -94.4814453125, -94.55176544189453, -93.80058288574219, -93.26304626464844, -92.80638122558594, -96.64701080322266, -92.1719970703125, -91.81140899658203, -90.74585723876953, -90.50257873535156, -89.89646911621094, -89.03292846679688, -88.4115982055664, -87.82054138183594
5100000.0, -97.54515075683594, -96.8935546875, -95.76336669921875, -95.77720642089844, -95.45816802978516, -95.22003173828125, -94.91585540771484, -94.6419677734375, -94.41203308105469, -93.94706726074219, -93.47144317626953, -92.94292449951172, -96.69534301757812, -92.31456756591797, -92.09490966796875, -90.72501373291016, -90.33585357666016, -89.90079498291016, -89.0367431640625, -88.41808319091797, -87.96397399902344
5150000.0, -97.51141357421875, -96.57450866699219, -95.85679626464844, -95.74771118164062, -95.34468078613281, -95.32981872558594, -94.85066223144531, -94.60923767089844, -94.45794677734375, -93.9168930053711, -93.5820541381836, -92.94401550292969, -96.565673828125, -92.26051330566406, -92.22264862060547, -90.81358337402344, -90.32652282714844, -89.94698333740234, -89.05369567871094, -88.4796371459961, -87.91896057128906
